trial,list_id,item_id,within_list_pos,train_id,within_train_pos,is_boundary,reward,expected_value,outcome_rpe,abs_outcome_rpe,encoding_drift,recall_prob,recalled,hypothesis,subject_id
67,2,67,19,11,1,0,79.53,43.9853,35.5447,35.5447,0.40331704999999995,0.58088,1,H2_global_reduction,79
68,2,68,20,11,2,0,76.92,54.6487,22.2713,22.2713,0.38340694999999997,0.580204,0,H2_global_reduction,79
69,2,69,21,11,3,0,52.44,61.3301,-8.8901,8.8901,0.36333515,0.543533,0,H2_global_reduction,79
70,2,70,22,11,4,0,44.63,58.6631,-14.0331,14.0331,0.37104964999999995,0.581306,0,H2_global_reduction,79
71,2,71,23,11,5,0,21.05,54.4531,-33.4031,33.4031,0.40010464999999995,0.580157,0,H2_global_reduction,79
72,3,72,0,12,0,0,50.9,50.0,0.9,0.9,0.35135,0.570877,0,H2_global_reduction,79
73,3,73,1,12,1,0,69.11,50.27,18.84,18.84,0.37826,0.578709,0,H2_global_reduction,79
74,3,74,2,12,2,0,46.47,55.922,-9.452,9.452,0.364178,0.543454,1,H2_global_reduction,79
75,3,75,3,12,3,0,37.75,53.0864,-15.3364,15.3364,0.37300459999999996,0.559417,1,H2_global_reduction,79
76,3,76,4,12,4,0,46.77,48.4855,-1.7155,1.7155,0.35257325,0.569646,0,H2_global_reduction,79
77,3,77,5,12,5,0,63.06,47.9708,15.0892,15.0892,0.37263379999999996,0.573512,1,H2_global_reduction,79
78,3,78,6,13,0,1,21.11,52.4976,-31.3876,31.3876,0.6470814,0.690177,1,H2_global_reduction,79
79,3,79,7,13,1,0,69.31,43.0813,26.2287,26.2287,0.38934304999999997,0.585016,1,H2_global_reduction,79
80,3,80,8,13,2,0,42.41,50.9499,-8.5399,8.5399,0.36280985,0.596928,1,H2_global_reduction,79
81,3,81,9,13,3,0,19.92,48.3879,-28.4679,28.4679,0.39270184999999996,0.54297,0,H2_global_reduction,79
82,3,82,10,13,4,0,98.53,39.8476,58.6824,58.6824,0.43802359999999996,0.583604,1,H2_global_reduction,79
83,3,83,11,13,5,0,47.46,57.4523,-9.9923,9.9923,0.36498844999999996,0.56462,1,H2_global_reduction,79
84,3,84,12,14,0,1,43.99,54.4546,-10.4646,10.4646,0.6156969,0.680099,0,H2_global_reduction,79
85,3,85,13,14,1,0,38.62,51.3152,-12.6952,12.6952,0.3690428,0.564322,0,H2_global_reduction,79
86,3,86,14,14,2,0,29.65,47.5067,-17.8567,17.8567,0.37678504999999995,0.561891,1,H2_global_reduction,79
87,3,87,15,14,3,0,46.83,42.1497,4.6803,4.6803,0.35702045,0.549681,0,H2_global_reduction,79
88,3,88,16,14,4,0,72.78,43.5538,29.2262,29.2262,0.39383929999999995,0.575728,1,H2_global_reduction,79
89,3,89,17,14,5,0,48.09,52.3216,-4.2316,4.2316,0.3563474,0.549553,0,H2_global_reduction,79
90,3,90,18,15,0,1,51.74,51.0521,0.6879,0.6879,0.6010318499999999,0.656225,1,H2_global_reduction,79
91,3,91,19,15,1,0,66.49,51.2585,15.2315,15.2315,0.37284724999999996,0.550284,1,H2_global_reduction,79
92,3,92,20,15,2,0,65.87,55.828,10.042,10.042,0.36506299999999997,0.567008,0,H2_global_reduction,79
93,3,93,21,15,3,0,34.06,58.8406,-24.7806,24.7806,0.3871709,0.575072,0,H2_global_reduction,79
94,3,94,22,15,4,0,50.04,51.4064,-1.3664,1.3664,0.35204959999999996,0.520177,1,H2_global_reduction,79
95,3,95,23,15,5,0,25.22,50.9965,-25.7765,25.7765,0.38866474999999995,0.582503,1,H2_global_reduction,79
0,0,0,0,0,0,0,58.84,50.0,8.84,8.84,0.36325999999999997,0.566781,0,H2_global_reduction,80
1,0,1,1,0,1,0,30.15,52.652,-22.502,22.502,0.38375299999999996,0.566308,0,H2_global_reduction,80
2,0,2,2,0,2,0,37.67,45.9014,-8.2314,8.2314,0.3623471,0.563273,1,H2_global_reduction,80
3,0,3,3,0,3,0,36.7,43.432,-6.732,6.732,0.360098,0.544007,1,H2_global_reduction,80
4,0,4,4,0,4,0,57.09,41.4124,15.6776,15.6776,0.37351639999999997,0.559593,1,H2_global_reduction,80
5,0,5,5,0,5,0,80.27,46.1157,34.1543,34.1543,0.40123145,0.58438,0,H2_global_reduction,80
6,0,6,6,1,0,1,27.91,56.362,-28.452,28.452,0.642678,0.689162,0,H2_global_reduction,80
7,0,7,7,1,1,0,46.15,47.8264,-1.6764,1.6764,0.35251459999999996,0.537904,0,H2_global_reduction,80
8,0,8,8,1,2,0,35.69,47.3235,-11.6335,11.6335,0.36745025,0.545401,1,H2_global_reduction,80
9,0,9,9,1,3,0,5.5,43.8334,-38.3334,38.3334,0.4075001,0.572412,0,H2_global_reduction,80
10,0,10,10,1,4,0,59.83,32.3334,27.4966,27.4966,0.39124489999999995,0.577621,1,H2_global_reduction,80
11,0,11,11,1,5,0,61.17,40.5824,20.5876,20.5876,0.3808814,0.566332,0,H2_global_reduction,80
12,0,12,12,2,0,1,46.81,46.7587,0.0513,0.0513,0.6000769499999999,0.655961,1,H2_global_reduction,80
13,0,13,13,2,1,0,39.72,46.7741,-7.0541,7.0541,0.36058114999999996,0.557458,1,H2_global_reduction,80
14,0,14,14,2,2,0,7.08,44.6578,-37.5778,37.5778,0.40636669999999997,0.591451,1,H2_global_reduction,80
15,0,15,15,2,3,0,17.33,33.3845,-16.0545,16.0545,0.37408175,0.568553,0,H2_global_reduction,80
16,0,16,16,2,4,0,68.66,28.5681,40.0919,40.0919,0.41013784999999997,0.580161,1,H2_global_reduction,80
17,0,17,17,2,5,0,38.13,40.5957,-2.4657,2.4657,0.35369855,0.531173,1,H2_global_reduction,80
18,0,18,18,3,0,1,49.99,39.856,10.134,10.134,0.615201,0.669442,1,H2_global_reduction,80
19,0,19,19,3,1,0,44.03,42.8962,1.1338,1.1338,0.3517007,0.55585,1,H2_global_reduction,80
20,0,20,20,3,2,0,46.48,43.2363,3.2437,3.2437,0.35486555,0.570514,0,H2_global_reduction,80
21,0,21,21,3,3,0,52.87,44.2094,8.6606,8.6606,0.3629909,0.546003,1,H2_global_reduction,80
22,0,22,22,3,4,0,18.78,46.8076,-28.0276,28.0276,0.3920414,0.560208,0,H2_global_reduction,80
23,0,23,23,3,5,0,36.01,38.3993,-2.3893,2.3893,0.35358395,0.554377,1,H2_global_reduction,80
24,1,24,0,4,0,0,48.08,50.0,-1.92,1.92,0.35287999999999997,0.538103,1,H2_global_reduction,80
25,1,25,1,4,1,0,51.06,49.424,1.636,1.636,0.352454,0.560565,0,H2_global_reduction,80
26,1,26,2,4,2,0,62.99,49.9148,13.0752,13.0752,0.36961279999999996,0.570917,1,H2_global_reduction,80
27,1,27,3,4,3,0,79.96,53.8374,26.1226,26.1226,0.38918389999999997,0.572561,1,H2_global_reduction,80
28,1,28,4,4,4,0,62.74,61.6742,1.0658,1.0658,0.3515987,0.549103,1,H2_global_reduction,80
29,1,29,5,4,5,0,53.04,61.9939,-8.9539,8.9539,0.36343084999999997,0.540269,1,H2_global_reduction,80
30,1,30,6,5,0,1,63.93,59.3077,4.6223,4.6223,0.60693345,0.680865,1,H2_global_reduction,80
31,1,31,7,5,1,0,62.65,60.6944,1.9556,1.9556,0.35293339999999995,0.560996,0,H2_global_reduction,80
32,1,32,8,5,2,0,22.63,61.2811,-38.6511,38.6511,0.40797665,0.594211,1,H2_global_reduction,80
33,1,33,9,5,3,0,63.63,49.6858,13.9442,13.9442,0.3709163,0.550931,1,H2_global_reduction,80
34,1,34,10,5,4,0,72.34,53.869,18.471,18.471,0.3777065,0.564443,0,H2_global_reduction,80
35,1,35,11,5,5,0,28.08,59.4103,-31.3303,31.3303,0.39699544999999997,0.574541,0,H2_global_reduction,80
36,1,36,12,6,0,1,83.02,50.0112,33.0088,33.0088,0.6495132,0.682666,0,H2_global_reduction,80
37,1,37,13,6,1,0,41.05,59.9139,-18.8639,18.8639,0.37829585,0.567734,1,H2_global_reduction,80
38,1,38,14,6,2,0,45.28,54.2547,-8.9747,8.9747,0.36346205,0.56385,0,H2_global_reduction,80
39,1,39,15,6,3,0,83.87,51.5623,32.3077,32.3077,0.39846154999999994,0.56768,0,H2_global_reduction,80
40,1,40,16,6,4,0,17.52,61.2546,-43.7346,43.7346,0.41560189999999997,0.566723,1,H2_global_reduction,80
41,1,41,17,6,5,0,27.92,48.1342,-20.2142,20.2142,0.3803213,0.581738,1,H2_global_reduction,80
42,1,42,18,7,0,1,40.81,42.07,-1.26,1.26,0.6018899999999999,0.675177,0,H2_global_reduction,80
43,1,43,19,7,1,0,10.25,41.692,-31.442,31.442,0.397163,0.583384,1,H2_global_reduction,80
44,1,44,20,7,2,0,39.94,32.2594,7.6806,7.6806,0.3615209,0.557406,0,H2_global_reduction,80
45,1,45,21,7,3,0,16.51,34.5636,-18.0536,18.0536,0.3770804,0.58186,1,H2_global_reduction,80
46,1,46,22,7,4,0,61.29,29.1475,32.1425,32.1425,0.39821375,0.583105,1,H2_global_reduction,80
47,1,47,23,7,5,0,35.42,38.7902,-3.3702,3.3702,0.35505529999999996,0.541175,0,H2_global_reduction,80
48,2,48,0,8,0,0,64.6,50.0,14.6,14.6,0.37189999999999995,0.564542,1,H2_global_reduction,80
49,2,49,1,8,1,0,52.04,54.38,-2.34,2.34,0.35351,0.560481,1,H2_global_reduction,80
50,2,50,2,8,2,0,38.76,53.678,-14.918,14.918,0.37237699999999996,0.581214,0,H2_global_reduction,80
51,2,51,3,8,3,0,86.55,49.2026,37.3474,37.3474,0.40602109999999997,0.583916,0,H2_global_reduction,80
52,2,52,4,8,4,0,40.14,60.4068,-20.2668,20.2668,0.38040019999999997,0.565651,0,H2_global_reduction,80
53,2,53,5,8,5,0,68.46,54.3268,14.1332,14.1332,0.37119979999999997,0.550589,1,H2_global_reduction,80
54,2,54,6,9,0,1,56.42,58.5667,-2.1467,2.1467,0.60322005,0.692041,1,H2_global_reduction,80
55,2,55,7,9,1,0,93.68,57.9227,35.7573,35.7573,0.40363594999999997,0.571909,1,H2_global_reduction,80
56,2,56,8,9,2,0,21.88,68.6499,-46.7699,46.7699,0.42015484999999997,0.57962,0,H2_global_reduction,80
57,2,57,9,9,3,0,60.17,54.6189,5.5511,5.5511,0.35832664999999997,0.548542,0,H2_global_reduction,80
58,2,58,10,9,4,0,52.34,56.2843,-3.9443,3.9443,0.35591645,0.553757,1,H2_global_reduction,80
59,2,59,11,9,5,0,68.92,55.101,13.819,13.819,0.37072849999999996,0.582301,1,H2_global_reduction,80
60,2,60,12,10,0,1,60.15,59.2467,0.9033,0.9033,0.6013549499999999,0.663631,1,H2_global_reduction,80
61,2,61,13,10,1,0,0.0,59.5177,-59.5177,59.5177,0.43927655,0.597394,1,H2_global_reduction,80
62,2,62,14,10,2,0,62.08,41.6624,20.4176,20.4176,0.3806264,0.555314,1,H2_global_reduction,80
63,2,63,15,10,3,0,16.55,47.7877,-31.2377,31.2377,0.39685655,0.574386,0,H2_global_reduction,80
64,2,64,16,10,4,0,34.95,38.4164,-3.4664,3.4664,0.3551996,0.545334,0,H2_global_reduction,80
65,2,65,17,10,5,0,15.85,37.3765,-21.5265,21.5265,0.38228975,0.587961,1,H2_global_reduction,80
66,2,66,18,11,0,1,57.02,30.9185,26.1015,26.1015,0.63915225,0.702829,1,H2_global_reduction,80
67,2,67,19,11,1,0,51.32,38.749,12.571,12.571,0.3688565,0.5554,0,H2_global_reduction,80
68,2,68,20,11,2,0,44.21,42.5203,1.6897,1.6897,0.35253455,0.567614,1,H2_global_reduction,80
69,2,69,21,11,3,0,73.51,43.0272,30.4828,30.4828,0.39572419999999997,0.571463,1,H2_global_reduction,80
70,2,70,22,11,4,0,57.46,52.172,5.288,5.288,0.357932,0.603763,1,H2_global_reduction,80
71,2,71,23,11,5,0,11.97,53.7584,-41.7884,41.7884,0.4126826,0.591517,1,H2_global_reduction,80
72,3,72,0,12,0,0,55.3,50.0,5.3,5.3,0.35795,0.540328,1,H2_global_reduction,80
73,3,73,1,12,1,0,63.82,51.59,12.23,12.23,0.368345,0.566626,0,H2_global_reduction,80
74,3,74,2,12,2,0,15.67,55.259,-39.589,39.589,0.40938349999999996,0.580524,1,H2_global_reduction,80
75,3,75,3,12,3,0,18.39,43.3823,-24.9923,24.9923,0.38748845,0.566186,0,H2_global_reduction,80
76,3,76,4,12,4,0,61.65,35.8846,25.7654,25.7654,0.3886481,0.558207,0,H2_global_reduction,80
77,3,77,5,12,5,0,46.49,43.6142,2.8758,2.8758,0.35431369999999995,0.554693,0,H2_global_reduction,80
78,3,78,6,13,0,1,19.64,44.477,-24.837,24.837,0.6372555,0.685063,1,H2_global_reduction,80
79,3,79,7,13,1,0,6.57,37.0259,-30.4559,30.4559,0.39568385,0.573364,1,H2_global_reduction,80
80,3,80,8,13,2,0,27.21,27.8891,-0.6791,0.6791,0.35101865,0.540464,0,H2_global_reduction,80
81,3,81,9,13,3,0,53.75,27.6854,26.0646,26.0646,0.38909689999999997,0.56122,0,H2_global_reduction,80
82,3,82,10,13,4,0,43.79,35.5048,8.2852,8.2852,0.36242779999999997,0.562731,0,H2_global_reduction,80
83,3,83,11,13,5,0,9.81,37.9903,-28.1803,28.1803,0.39227045,0.581412,1,H2_global_reduction,80
84,3,84,12,14,0,1,9.64,29.5362,-19.8962,19.8962,0.6298443,0.671531,0,H2_global_reduction,80
85,3,85,13,14,1,0,63.19,23.5674,39.6226,39.6226,0.40943389999999996,0.562001,1,H2_global_reduction,80
86,3,86,14,14,2,0,73.54,35.4542,38.0858,38.0858,0.40712869999999995,0.565863,1,H2_global_reduction,80
87,3,87,15,14,3,0,88.49,46.8799,41.6101,41.6101,0.41241514999999995,0.595059,1,H2_global_reduction,80
88,3,88,16,14,4,0,100.0,59.3629,40.6371,40.6371,0.41095564999999995,0.573397,1,H2_global_reduction,80
89,3,89,17,14,5,0,28.65,71.5541,-42.9041,42.9041,0.41435615,0.584266,1,H2_global_reduction,80
90,3,90,18,15,0,1,72.77,58.6828,14.0872,14.0872,0.6211308,0.676921,1,H2_global_reduction,80
91,3,91,19,15,1,0,34.31,62.909,-28.599,28.599,0.3928985,0.564608,0,H2_global_reduction,80
92,3,92,20,15,2,0,30.36,54.3293,-23.9693,23.9693,0.38595395,0.566157,1,H2_global_reduction,80
93,3,93,21,15,3,0,61.77,47.1385,14.6315,14.6315,0.37194724999999995,0.569166,0,H2_global_reduction,80
94,3,94,22,15,4,0,55.02,51.528,3.492,3.492,0.355238,0.559076,1,H2_global_reduction,80
95,3,95,23,15,5,0,35.26,52.5756,-17.3156,17.3156,0.37597339999999996,0.575655,0,H2_global_reduction,80
0,0,0,0,0,0,0,0.0,50.0,-50.0,50.0,0.425,0.573815,0,H2_global_reduction,81
1,0,1,1,0,1,0,42.73,35.0,7.73,7.73,0.361595,0.557889,0,H2_global_reduction,81
2,0,2,2,0,2,0,84.56,37.319,47.241,47.241,0.4208615,0.58098,1,H2_global_reduction,81
3,0,3,3,0,3,0,45.02,51.4913,-6.4713,6.4713,0.35970694999999997,0.574267,1,H2_global_reduction,81
4,0,4,4,0,4,0,8.24,49.5499,-41.3099,41.3099,0.41196485,0.577784,1,H2_global_reduction,81
5,0,5,5,0,5,0,31.89,37.1569,-5.2669,5.2669,0.35790035,0.56117,1,H2_global_reduction,81
6,0,6,6,1,0,1,63.25,35.5769,27.6731,27.6731,0.6415096499999999,0.690846,1,H2_global_reduction,81
7,0,7,7,1,1,0,33.8,43.8788,-10.0788,10.0788,0.36511819999999995,0.545309,0,H2_global_reduction,81
8,0,8,8,1,2,0,24.5,40.8552,-16.3552,16.3552,0.3745328,0.540523,1,H2_global_reduction,81
9,0,9,9,1,3,0,54.33,35.9486,18.3814,18.3814,0.37757209999999997,0.557846,0,H2_global_reduction,81
10,0,10,10,1,4,0,31.86,41.463,-9.603,9.603,0.36440449999999996,0.580619,1,H2_global_reduction,81
11,0,11,11,1,5,0,32.23,38.5821,-6.3521,6.3521,0.35952815,0.542551,1,H2_global_reduction,81
12,0,12,12,2,0,1,72.74,36.6765,36.0635,36.0635,0.65409525,0.689463,1,H2_global_reduction,81
13,0,13,13,2,1,0,48.65,47.4955,1.1545,1.1545,0.35173174999999995,0.543215,0,H2_global_reduction,81
14,0,14,14,2,2,0,40.02,47.8419,-7.8219,7.8219,0.36173285,0.548802,1,H2_global_reduction,81
15,0,15,15,2,3,0,72.48,45.4953,26.9847,26.9847,0.39047705,0.548479,0,H2_global_reduction,81
16,0,16,16,2,4,0,46.49,53.5907,-7.1007,7.1007,0.36065105,0.56756,1,H2_global_reduction,81
17,0,17,17,2,5,0,23.49,51.4605,-27.9705,27.9705,0.39195575,0.557508,1,H2_global_reduction,81
18,0,18,18,3,0,1,42.15,43.0694,-0.9194,0.9194,0.6013790999999999,0.676207,1,H2_global_reduction,81
19,0,19,19,3,1,0,61.08,42.7935,18.2865,18.2865,0.37742974999999995,0.5566,1,H2_global_reduction,81
20,0,20,20,3,2,0,54.52,48.2795,6.2405,6.2405,0.35936074999999995,0.567035,0,H2_global_reduction,81
21,0,21,21,3,3,0,31.48,50.1516,-18.6716,18.6716,0.3780074,0.569073,1,H2_global_reduction,81
22,0,22,22,3,4,0,53.81,44.5501,9.2599,9.2599,0.36388984999999996,0.530397,1,H2_global_reduction,81
23,0,23,23,3,5,0,67.22,47.3281,19.8919,19.8919,0.37983785,0.569411,0,H2_global_reduction,81
24,1,24,0,4,0,0,67.74,50.0,17.74,17.74,0.37661,0.540742,1,H2_global_reduction,81
25,1,25,1,4,1,0,38.12,55.322,-17.202,17.202,0.375803,0.576474,1,H2_global_reduction,81
26,1,26,2,4,2,0,29.53,50.1614,-20.6314,20.6314,0.3809471,0.560582,0,H2_global_reduction,81
27,1,27,3,4,3,0,54.63,43.972,10.658,10.658,0.36598699999999995,0.546291,0,H2_global_reduction,81
28,1,28,4,4,4,0,62.37,47.1694,15.2006,15.2006,0.3728009,0.550004,1,H2_global_reduction,81
29,1,29,5,4,5,0,41.64,51.7296,-10.0896,10.0896,0.36513439999999997,0.550429,0,H2_global_reduction,81
30,1,30,6,5,0,1,67.16,48.7027,18.4573,18.4573,0.6276859499999999,0.689042,1,H2_global_reduction,81
31,1,31,7,5,1,0,69.02,54.2399,14.7801,14.7801,0.37217015,0.565276,1,H2_global_reduction,81
32,1,32,8,5,2,0,64.71,58.6739,6.0361,6.0361,0.35905414999999996,0.538541,0,H2_global_reduction,81
33,1,33,9,5,3,0,42.72,60.4847,-17.7647,17.7647,0.37664705,0.561275,0,H2_global_reduction,81
34,1,34,10,5,4,0,81.99,55.1553,26.8347,26.8347,0.39025204999999996,0.551923,0,H2_global_reduction,81
35,1,35,11,5,5,0,14.27,63.2057,-48.9357,48.9357,0.42340354999999996,0.586409,1,H2_global_reduction,81
36,1,36,12,6,0,1,16.86,48.525,-31.665,31.665,0.6474975,0.701372,1,H2_global_reduction,81
37,1,37,13,6,1,0,56.85,39.0255,17.8245,17.8245,0.37673674999999995,0.548849,1,H2_global_reduction,81
38,1,38,14,6,2,0,88.16,44.3729,43.7871,43.7871,0.41568065,0.592991,1,H2_global_reduction,81
39,1,39,15,6,3,0,48.35,57.509,-9.159,9.159,0.36373849999999996,0.579979,1,H2_global_reduction,81
40,1,40,16,6,4,0,55.46,54.7613,0.6987,0.6987,0.35104805,0.550211,1,H2_global_reduction,81
41,1,41,17,6,5,0,75.71,54.9709,20.7391,20.7391,0.38110865,0.574302,0,H2_global_reduction,81
42,1,42,18,7,0,1,51.14,61.1926,-10.0526,10.0526,0.6150789,0.702486,0,H2_global_reduction,81
43,1,43,19,7,1,0,95.4,58.1768,37.2232,37.2232,0.4058348,0.587366,0,H2_global_reduction,81
44,1,44,20,7,2,0,61.5,69.3438,-7.8438,7.8438,0.36176569999999997,0.551772,0,H2_global_reduction,81
45,1,45,21,7,3,0,29.58,66.9907,-37.4107,37.4107,0.40611604999999995,0.588891,0,H2_global_reduction,81
46,1,46,22,7,4,0,100.0,55.7675,44.2325,44.2325,0.41634875,0.578507,1,H2_global_reduction,81
47,1,47,23,7,5,0,35.77,69.0372,-33.2672,33.2672,0.3999008,0.57081,0,H2_global_reduction,81
48,2,48,0,8,0,0,18.88,50.0,-31.12,31.12,0.39668,0.563862,1,H2_global_reduction,81
49,2,49,1,8,1,0,64.65,40.664,23.986,23.986,0.38597899999999996,0.558605,0,H2_global_reduction,81
50,2,50,2,8,2,0,26.92,47.8598,-20.9398,20.9398,0.38140969999999996,0.546319,1,H2_global_reduction,81
51,2,51,3,8,3,0,27.49,41.5779,-14.0879,14.0879,0.37113185,0.558659,1,H2_global_reduction,81
52,2,52,4,8,4,0,54.58,37.3515,17.2285,17.2285,0.37584275,0.548208,0,H2_global_reduction,81
53,2,53,5,8,5,0,57.75,42.5201,15.2299,15.2299,0.37284485,0.570639,1,H2_global_reduction,81
54,2,54,6,9,0,1,39.86,47.089,-7.229,7.229,0.6108435,0.676304,0,H2_global_reduction,81
55,2,55,7,9,1,0,18.81,44.9203,-26.1103,26.1103,0.38916544999999997,0.590178,1,H2_global_reduction,81
56,2,56,8,9,2,0,79.03,37.0872,41.9428,41.9428,0.41291419999999995,0.569248,0,H2_global_reduction,81
57,2,57,9,9,3,0,35.82,49.6701,-13.8501,13.8501,0.37077515,0.562796,0,H2_global_reduction,81
58,2,58,10,9,4,0,30.72,45.515,-14.795,14.795,0.3721925,0.553045,0,H2_global_reduction,81
59,2,59,11,9,5,0,75.85,41.0765,34.7735,34.7735,0.40216025,0.56255,1,H2_global_reduction,81
60,2,60,12,10,0,1,20.31,51.5086,-31.1986,31.1986,0.6467978999999999,0.689796,1,H2_global_reduction,81
61,2,61,13,10,1,0,42.03,42.149,-0.119,0.119,0.3501785,0.562645,1,H2_global_reduction,81
62,2,62,14,10,2,0,31.62,42.1133,-10.4933,10.4933,0.36573995,0.546969,1,H2_global_reduction,81
63,2,63,15,10,3,0,54.78,38.9653,15.8147,15.8147,0.37372205,0.548683,0,H2_global_reduction,81
64,2,64,16,10,4,0,45.67,43.7097,1.9603,1.9603,0.35294044999999996,0.552106,0,H2_global_reduction,81
65,2,65,17,10,5,0,91.71,44.2978,47.4122,47.4122,0.42111829999999995,0.580881,0,H2_global_reduction,81
66,2,66,18,11,0,1,51.89,58.5215,-6.6315,6.6315,0.6099472499999999,0.677415,0,H2_global_reduction,81
67,2,67,19,11,1,0,56.23,56.532,-0.302,0.302,0.35045299999999996,0.533018,0,H2_global_reduction,81
68,2,68,20,11,2,0,55.3,56.4414,-1.1414,1.1414,0.35171209999999997,0.54911,1,H2_global_reduction,81
69,2,69,21,11,3,0,35.54,56.099,-20.559,20.559,0.38083849999999997,0.548173,1,H2_global_reduction,81
70,2,70,22,11,4,0,54.79,49.9313,4.8587,4.8587,0.35728804999999997,0.560107,0,H2_global_reduction,81
71,2,71,23,11,5,0,37.82,51.3889,-13.5689,13.5689,0.37035334999999997,0.573949,1,H2_global_reduction,81
72,3,72,0,12,0,0,68.91,50.0,18.91,18.91,0.37836499999999995,0.562625,0,H2_global_reduction,81
73,3,73,1,12,1,0,60.76,55.673,5.087,5.087,0.35763049999999996,0.55526,0,H2_global_reduction,81
74,3,74,2,12,2,0,92.78,57.1991,35.5809,35.5809,0.40337134999999996,0.591795,1,H2_global_reduction,81
75,3,75,3,12,3,0,86.15,67.8734,18.2766,18.2766,0.3774149,0.56988,1,H2_global_reduction,81
76,3,76,4,12,4,0,23.76,73.3564,-49.5964,49.5964,0.42439459999999996,0.599263,0,H2_global_reduction,81
77,3,77,5,12,5,0,41.66,58.4775,-16.8175,16.8175,0.37522625,0.580302,1,H2_global_reduction,81
78,3,78,6,13,0,1,47.34,53.4322,-6.0922,6.0922,0.6091383,0.679046,1,H2_global_reduction,81
79,3,79,7,13,1,0,78.69,51.6046,27.0854,27.0854,0.3906281,0.579979,1,H2_global_reduction,81
80,3,80,8,13,2,0,47.43,59.7302,-12.3002,12.3002,0.36845029999999995,0.55442,1,H2_global_reduction,81
81,3,81,9,13,3,0,17.32,56.0401,-38.7201,38.7201,0.40808015,0.559353,1,H2_global_reduction,81
82,3,82,10,13,4,0,33.57,44.4241,-10.8541,10.8541,0.36628115,0.545496,0,H2_global_reduction,81
83,3,83,11,13,5,0,23.82,41.1679,-17.3479,17.3479,0.37602185,0.5634,1,H2_global_reduction,81
84,3,84,12,14,0,1,37.0,35.9635,1.0365,1.0365,0.60155475,0.646591,1,H2_global_reduction,81
85,3,85,13,14,1,0,51.62,36.2745,15.3455,15.3455,0.37301825,0.543587,0,H2_global_reduction,81
86,3,86,14,14,2,0,40.33,40.8781,-0.5481,0.5481,0.35082215,0.545182,1,H2_global_reduction,81
87,3,87,15,14,3,0,32.8,40.7137,-7.9137,7.9137,0.36187054999999996,0.562351,1,H2_global_reduction,81
88,3,88,16,14,4,0,18.16,38.3396,-20.1796,20.1796,0.3802694,0.594229,1,H2_global_reduction,81
89,3,89,17,14,5,0,33.98,32.2857,1.6943,1.6943,0.35254145,0.536689,1,H2_global_reduction,81
90,3,90,18,15,0,1,43.41,32.794,10.616,10.616,0.615924,0.671794,1,H2_global_reduction,81
91,3,91,19,15,1,0,60.14,35.9788,24.1612,24.1612,0.38624179999999997,0.558397,0,H2_global_reduction,81
92,3,92,20,15,2,0,51.98,43.2272,8.7528,8.7528,0.3631292,0.560447,0,H2_global_reduction,81
93,3,93,21,15,3,0,35.22,45.853,-10.633,10.633,0.3659495,0.574604,0,H2_global_reduction,81
94,3,94,22,15,4,0,62.86,42.6631,20.1969,20.1969,0.38029535,0.563845,1,H2_global_reduction,81
95,3,95,23,15,5,0,19.22,48.7222,-29.5022,29.5022,0.3942533,0.562965,0,H2_global_reduction,81
0,0,0,0,0,0,0,26.76,50.0,-23.24,23.24,0.38486,0.560536,1,H2_global_reduction,82
1,0,1,1,0,1,0,59.51,43.028,16.482,16.482,0.374723,0.544815,1,H2_global_reduction,82
2,0,2,2,0,2,0,28.45,47.9726,-19.5226,19.5226,0.3792839,0.591666,0,H2_global_reduction,82
3,0,3,3,0,3,0,46.26,42.1158,4.1442,4.1442,0.3562163,0.532908,0,H2_global_reduction,82
4,0,4,4,0,4,0,73.48,43.3591,30.1209,30.1209,0.39518135,0.569966,0,H2_global_reduction,82
5,0,5,5,0,5,0,13.75,52.3954,-38.6454,38.6454,0.4079681,0.56988,1,H2_global_reduction,82
6,0,6,6,1,0,1,90.97,40.8017,50.1683,50.1683,0.67525245,0.691423,1,H2_global_reduction,82
7,0,7,7,1,1,0,72.5,55.8522,16.6478,16.6478,0.37497169999999996,0.568319,1,H2_global_reduction,82
8,0,8,8,1,2,0,43.46,60.8466,-17.3866,17.3866,0.37607989999999997,0.582906,0,H2_global_reduction,82
9,0,9,9,1,3,0,60.27,55.6306,4.6394,4.6394,0.3569591,0.572682,1,H2_global_reduction,82
10,0,10,10,1,4,0,37.79,57.0224,-19.2324,19.2324,0.3788486,0.562401,0,H2_global_reduction,82
11,0,11,11,1,5,0,25.96,51.2527,-25.2927,25.2927,0.38793904999999995,0.572627,0,H2_global_reduction,82
12,0,12,12,2,0,1,56.47,43.6649,12.8051,12.8051,0.61920765,0.664648,0,H2_global_reduction,82
13,0,13,13,2,1,0,58.95,47.5064,11.4436,11.4436,0.3671654,0.553526,0,H2_global_reduction,82
14,0,14,14,2,2,0,31.29,50.9395,-19.6495,19.6495,0.37947424999999996,0.558723,1,H2_global_reduction,82
15,0,15,15,2,3,0,56.48,45.0446,11.4354,11.4354,0.36715309999999995,0.557385,1,H2_global_reduction,82
16,0,16,16,2,4,0,41.96,48.4753,-6.5153,6.5153,0.35977295,0.568445,1,H2_global_reduction,82
17,0,17,17,2,5,0,17.33,46.5207,-29.1907,29.1907,0.39378605,0.577161,0,H2_global_reduction,82
